name,'08/18/13 00:00','08/18/13 01:00','08/18/13 02:00','08/18/13 03:00','08/18/13 04:00','08/18/13 05:00','08/18/13 06:00','08/18/13 07:00','08/18/13 08:00','08/18/13 09:00','08/18/13 10:00','08/18/13 11:00','08/18/13 12:00','08/18/13 13:00','08/18/13 14:00','08/18/13 15:00','08/18/13 16:00','08/18/13 17:00','08/18/13 18:00','08/18/13 19:00','08/18/13 20:00','08/18/13 21:00','08/18/13 22:00','08/18/13 23:00','08/19/13 00:00','08/19/13 01:00','08/19/13 02:00','08/19/13 03:00','08/19/13 04:00','08/19/13 05:00','08/19/13 06:00','08/19/13 07:00','08/19/13 08:00','08/19/13 09:00','08/19/13 10:00','08/19/13 11:00','08/19/13 12:00','08/19/13 13:00','08/19/13 14:00','08/19/13 15:00','08/19/13 16:00','08/19/13 17:00','08/19/13 18:00','08/19/13 19:00','08/19/13 20:00','08/19/13 21:00','08/19/13 22:00','08/19/13 23:00'
PSARBLS_6_N001,32,31,29,29,29,32,33,35,36,38,42,44,48,48,49,50,52,49,49,47,46,43,39,34,33,31,31,29,30,31,32,33,33,36,42,41,44,43,46,46,48,48,48,47,48,44,42,35
PSARBLS_6_N005,32,31,29,29,29,32,33,35,36,38,42,44,48,48,49,50,52,49,49,47,46,43,39,34,33,31,31,29,30,31,32,33,33,36,42,41,44,43,46,46,48,48,48,47,48,44,42,35
PSARBLS_6_N007,32,31,29,29,29,32,33,35,36,38,42,44,48,48,49,50,52,49,49,47,46,43,39,34,33,31,31,29,30,31,32,33,33,36,42,41,44,43,46,46,48,48,48,47,48,44,42,35
PSE-BEAR_7_B1,32,30,29,29,29,31,32,34,34,36,39,40,44,44,45,47,48,46,45,44,43,40,36,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,42,41,43,43,44,43,44,41,38,34
PSE-LVOK_7_B1,32,30,29,28,29,31,32,34,34,36,38,40,43,43,45,47,48,45,45,44,42,40,37,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,42,41,43,43,44,43,43,41,38,34
PTMRTTI_6_N001,33,32,31,30,31,33,34,36,35,37,39,40,42,43,44,46,47,45,45,43,42,39,36,36,35,33,32,31,31,32,33,33,33,36,37,37,40,38,42,42,44,44,45,43,43,41,37,36
PTS7SWNG_7_B2,33,31,30,30,30,32,33,35,34,35,37,38,41,41,43,45,46,43,43,41,40,38,34,34,34,32,31,30,30,32,32,32,33,35,35,36,38,37,40,40,42,42,43,42,41,39,35,35
PTSB5_7_B2,33,31,30,30,30,32,33,35,34,35,37,38,41,41,43,45,46,43,43,41,40,38,34,34,34,32,31,30,30,32,32,32,33,35,35,36,38,37,40,40,42,42,43,42,41,39,35,35
PTSB6_7_B2,33,31,30,30,30,32,33,35,34,35,37,38,41,41,43,45,46,43,43,41,40,38,34,34,34,32,31,30,30,32,32,32,33,35,35,36,38,37,40,40,42,42,43,42,41,39,35,35
PUEBLOPG_1_N001,33,31,30,30,30,32,33,35,34,36,38,39,41,42,44,45,47,44,44,42,40,38,35,35,34,32,31,30,30,32,32,32,33,35,35,36,39,37,41,41,43,43,44,43,42,40,36,35
PUEBLOPG_1_N010,33,31,30,30,30,32,33,35,34,36,38,39,41,42,44,45,47,44,44,42,40,38,35,35,34,32,31,30,30,32,32,32,33,35,35,36,39,37,41,41,43,43,44,43,42,40,36,35
PURISIMA_1_N001,33,32,30,30,30,33,34,36,38,40,44,45,49,49,50,52,53,51,51,47,46,42,39,36,34,32,32,30,30,32,33,34,34,37,43,42,45,45,47,47,50,49,49,47,47,44,41,36
PUTHCRK_1_N001,33,31,30,30,30,32,33,35,34,35,37,38,41,41,43,44,45,43,43,41,40,38,35,35,34,32,32,30,30,32,32,32,33,35,35,36,38,37,40,40,42,42,43,42,41,39,35,35
QUEBEC_1_N001,33,32,30,30,30,32,33,34,33,34,36,37,41,41,42,44,45,43,45,45,44,41,37,35,34,32,32,30,30,31,32,32,31,33,35,35,37,36,39,39,41,41,44,45,45,42,40,35
RADUM_6_N001,33,32,30,30,31,33,33,35,34,36,38,39,42,42,44,45,47,44,44,42,40,38,35,35,34,33,32,30,31,32,32,33,33,36,36,37,39,38,41,41,43,43,44,43,42,40,36,35
RADUM_6_N004,33,32,30,30,31,33,33,35,34,36,38,39,42,42,44,45,47,44,44,42,40,38,35,35,34,33,32,30,31,32,32,33,33,36,36,37,39,38,41,41,43,43,44,43,42,40,36,35
RAINBOW_1_N001,54,53,53,53,52,51,53,54,43,43,51,54,60,59,63,58,60,58,72,69,66,62,59,54,55,54,50,51,48,55,46,41,40,38,54,49,54,58,62,56,58,59,65,63,63,62,56,50
RALSTON_2_B1,33,32,30,30,31,33,34,35,33,34,35,36,36,37,39,41,41,39,38,39,37,35,32,35,34,33,32,31,31,32,32,33,33,35,31,33,36,33,36,36,38,37,41,37,38,37,32,35
RALSTON_7_B1,33,32,30,30,31,33,34,35,33,34,35,36,36,36,38,40,41,39,38,39,37,35,32,35,34,33,32,31,31,32,32,33,33,35,31,33,36,33,35,35,37,37,41,37,38,37,32,35
RAMCOOY_7_B1,34,32,31,30,31,33,33,36,36,37,37,44,33,39,50,39,54,50,49,47,46,42,38,36,35,33,32,30,30,32,32,33,34,37,41,45,50,51,52,59,66,57,49,49,49,44,40,36
RAMON_2_N001,32,31,30,29,30,32,32,35,34,35,38,40,45,48,46,49,50,48,47,45,44,41,37,35,33,32,31,29,30,31,31,31,32,34,36,42,48,49,48,50,50,50,47,47,46,42,38,35
RANCHRS_1_N001,55,54,53,54,53,52,54,55,43,43,51,53,59,58,63,57,59,57,71,68,65,62,59,54,56,55,51,52,49,56,47,42,40,38,53,49,53,57,61,55,57,58,64,62,62,61,55,50
RANDSBRG_1_N001,32,30,29,29,29,31,31,33,31,32,35,37,41,45,44,46,49,44,43,42,41,38,35,33,33,31,30,29,29,30,30,31,31,34,36,41,47,48,50,60,70,58,47,47,45,41,37,34
RAWSON_6_N001,34,32,31,31,31,33,35,36,36,37,38,39,42,43,44,46,48,45,45,43,41,39,36,37,35,33,32,31,31,32,34,33,35,36,36,37,39,38,42,42,44,44,45,43,42,40,36,37
RAWSON_6_N002,34,32,31,31,31,33,35,36,36,37,38,39,42,43,44,46,48,45,45,43,41,39,36,37,35,33,32,31,31,32,34,33,35,36,36,37,39,38,42,42,44,44,45,43,42,40,36,37
RCARMEL_6_N001,34,32,31,30,31,32,33,36,36,38,42,44,47,51,50,52,54,50,49,47,46,42,38,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,67,58,49,49,49,44,40,36
RCARMEL_6_N004,34,32,31,30,31,32,33,36,36,38,42,44,47,51,50,52,54,50,49,47,46,42,38,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,67,58,49,49,49,44,40,36
RCARMEL_6_N011,34,32,31,30,31,32,33,36,36,38,42,44,47,51,50,52,54,50,49,47,46,42,38,36,35,33,32,31,31,32,32,33,34,37,41,45,50,51,53,60,67,58,49,49,49,44,40,36
RECTOR_6_N001,45,45,43,36,36,39,36,39,40,45,45,47,51,57,51,62,64,57,76,65,59,55,45,45,42,36,41,39,40,42,41,45,40,44,48,46,49,52,49,56,58,57,60,54,53,48,48,42
RECTOR_6_N004,45,45,43,36,36,39,36,39,40,45,45,47,51,57,51,62,64,57,76,65,59,55,45,45,42,36,41,39,40,42,41,45,40,44,48,46,49,52,49,56,58,57,60,54,53,48,48,42
RECTOR_6_N007,45,45,43,36,36,39,36,39,40,45,45,47,51,57,51,62,64,57,76,65,59,55,45,45,42,36,41,39,40,42,41,45,40,44,48,46,49,52,49,56,58,57,60,54,53,48,48,42
RECTOR_6_N008,45,45,43,36,36,39,36,39,40,45,45,47,51,57,51,62,64,57,76,65,59,55,45,45,42,36,41,39,40,42,41,45,40,44,48,46,49,52,49,56,58,57,60,54,53,48,48,42
RECTOR_6_N009,45,45,43,36,36,39,36,39,40,45,45,47,51,57,51,62,64,57,76,65,59,55,45,45,42,36,41,39,40,42,41,45,40,44,48,46,49,52,49,56,58,57,60,54,53,48,48,42
REDBLFF_6_N001,33,32,30,30,30,33,34,35,34,36,38,39,41,42,44,46,47,44,44,42,41,39,35,35,34,32,32,30,30,32,32,32,33,35,35,36,39,37,41,41,43,43,44,43,42,40,36,35
REDBLFF_6_N004,33,32,30,30,30,33,34,35,34,36,38,39,41,42,44,46,47,44,44,42,41,39,35,35,34,32,32,30,30,32,32,32,33,35,35,36,39,37,41,41,43,43,44,43,42,40,36,35
REDBLFF_6_N005,33,32,30,30,30,33,34,35,34,36,38,39,41,42,44,46,47,44,44,42,41,39,35,35,34,32,32,30,30,32,32,32,33,35,35,36,39,37,41,41,43,43,44,43,42,40,36,35
REDBUD_1_N001,32,30,29,29,29,31,32,34,33,35,37,38,40,41,43,45,46,44,43,41,39,37,34,33,33,31,30,29,29,31,31,31,32,34,34,35,38,36,40,40,42,42,43,42,41,39,35,34
REDBUD_1_N004,32,30,29,29,29,31,32,34,33,35,37,38,40,41,43,45,46,44,43,41,39,37,34,33,33,31,30,29,29,31,31,31,32,34,34,35,38,36,40,40,42,42,43,42,41,39,35,34
REDON5G_7_B1,34,33,31,31,31,33,35,37,38,41,47,50,47,51,50,52,54,50,49,48,47,43,39,37,35,33,33,31,31,33,33,34,34,40,48,46,51,51,54,62,69,59,50,50,49,45,41,37
REDON6G_7_B1,34,33,31,31,31,33,35,37,38,41,47,50,47,51,50,52,54,50,49,48,47,43,39,37,35,33,33,31,31,33,33,34,34,40,48,46,51,51,54,62,69,59,50,50,49,45,41,37
REDON7G_7_B1,34,33,31,31,31,33,35,37,38,41,47,50,47,51,50,52,54,50,49,48,47,43,39,37,35,33,33,31,31,33,33,34,34,40,48,46,51,51,54,62,69,59,50,50,49,45,41,37
REDON8G_7_B1,34,33,31,31,31,33,35,37,38,41,47,50,47,51,50,52,54,50,49,48,47,43,39,37,35,33,33,31,31,33,33,34,34,40,48,46,51,51,54,62,69,59,50,50,49,45,41,37
REDWOOD_6_N001,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,47,48,45,45,43,42,39,36,36,35,33,33,31,31,33,33,33,34,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
REDWOOD_6_N002,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,47,48,45,45,43,42,39,36,36,35,33,33,31,31,33,33,33,34,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
REDWOOD_6_N005,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,47,48,45,45,43,42,39,36,36,35,33,33,31,31,33,33,33,34,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
REDWOOD_6_N006,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,47,48,45,45,43,42,39,36,36,35,33,33,31,31,33,33,33,34,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
REDWOOD_6_N007,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,47,48,45,45,43,42,39,36,36,35,33,33,31,31,33,33,33,34,36,36,37,40,38,42,42,44,44,45,43,43,41,37,36
REEDLEY_1_N001,55,54,54,54,53,52,54,55,44,43,51,54,60,58,63,58,60,58,71,69,66,62,59,55,56,55,52,52,49,56,47,42,40,38,53,49,53,58,61,56,58,59,65,63,62,62,55,50
REEDLEY_6_N001,55,54,54,54,53,52,55,55,44,43,51,54,60,58,63,58,60,58,72,69,66,62,59,55,56,56,52,52,49,56,47,42,40,38,53,49,53,58,61,56,58,59,65,63,63,62,55,50
RENFRO_1_N001,32,30,29,29,29,31,32,34,34,36,39,40,44,44,45,47,48,46,45,44,42,40,36,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,42,41,43,44,44,43,44,41,38,34
RENFRO_1_N010,32,31,29,29,29,31,32,34,34,36,39,40,44,44,45,47,48,46,45,44,42,40,36,34,33,31,31,29,29,30,31,32,32,35,37,37,40,38,42,42,43,44,44,43,44,41,38,34
RENWIND_1_N001,33,31,30,30,30,32,33,35,34,36,38,40,45,49,47,49,50,48,47,45,44,41,37,35,33,32,31,30,30,31,31,32,32,35,37,42,49,49,48,49,49,50,47,48,47,42,38,35
RERCU1_7_B1,34,32,31,30,31,33,33,36,35,37,39,41,46,50,50,52,56,49,48,47,45,42,38,36,34,33,32,30,30,32,32,32,33,36,38,43,50,51,53,65,75,61,49,49,48,43,39,36
RERCU2_7_B1,34,32,31,30,31,33,33,36,35,37,39,41,46,50,50,52,56,49,48,47,45,42,38,36,34,33,32,30,30,32,32,32,33,36,38,43,50,51,53,65,75,61,49,49,48,43,39,36
RICE_6_N002,35,33,32,32,32,34,35,37,36,37,39,40,42,43,45,47,48,46,46,44,42,40,37,37,36,35,34,32,32,34,34,35,35,38,38,39,42,40,44,45,47,47,48,47,46,43,39,37
RICE_6_N101,35,33,32,32,32,34,35,37,36,37,39,40,42,43,45,47,48,46,46,44,42,40,37,37,36,35,34,32,32,34,34,35,35,38,38,39,42,40,44,45,47,47,48,47,46,43,39,37
RICHMOND_1_B1,33,32,30,30,31,33,34,36,35,36,38,39,42,42,44,46,47,44,44,43,41,39,35,35,34,33,32,31,31,32,32,33,33,36,36,37,40,38,41,42,44,44,45,43,43,40,36,35
RICHMOND_1_N001,33,32,30,30,31,33,34,36,35,36,38,39,42,42,44,46,47,44,44,43,41,39,35,35,34,33,32,31,31,32,32,33,33,36,36,37,40,38,41,42,44,44,45,43,43,40,36,35
RICHMOND_1_N004,33,32,30,30,31,33,34,36,35,36,38,39,42,42,44,46,47,44,44,43,41,39,35,35,34,33,32,31,31,32,32,33,33,36,36,37,40,38,41,42,44,44,45,43,43,40,36,35
RINCON_1_N001,32,31,29,29,29,32,32,34,33,35,37,38,40,41,43,45,46,43,43,41,40,37,34,34,33,31,31,29,29,31,31,32,32,35,35,35,38,36,40,40,42,42,43,42,41,39,35,34
RINCON_1_N003,32,31,29,29,29,32,32,34,33,35,37,38,40,41,43,45,46,43,43,41,40,37,34,34,33,31,31,29,29,31,31,32,32,35,35,35,38,36,40,40,42,42,43,42,41,39,35,34
RINCON_6_N001,34,33,31,31,32,33,34,37,37,39,43,45,48,52,51,54,56,51,50,48,47,43,39,37,36,34,33,31,31,33,33,34,34,38,42,46,51,52,54,62,69,59,51,51,50,46,41,37
RINCON_6_N008,34,33,31,31,32,33,34,37,37,39,43,45,48,52,51,54,56,51,50,48,47,43,39,37,36,34,33,31,31,33,33,34,34,38,42,46,51,52,54,62,69,59,51,51,50,46,41,37
RIOBRVO_1_N001,32,31,29,29,29,31,32,34,34,36,39,40,44,44,45,47,48,46,46,44,43,40,36,34,33,31,31,29,29,30,31,32,32,35,37,37,40,39,42,42,44,44,44,43,44,41,38,34
RIOBRVO_1_N006,32,31,29,29,29,31,32,34,34,36,39,40,44,44,45,47,48,46,46,44,43,40,36,34,33,31,31,29,29,30,31,32,32,35,37,37,40,39,42,42,44,44,44,43,44,41,38,34
RIOBRVQF_6_N001,32,31,29,29,29,32,32,34,35,36,39,41,44,44,45,47,48,46,46,44,43,40,37,35,34,32,32,30,30,31,31,32,33,35,38,37,39,38,42,41,43,43,44,44,44,41,39,34
RIOBRVTM_1_B1,32,30,29,29,29,31,32,34,34,36,38,40,43,43,45,46,48,45,45,43,42,39,36,34,33,31,30,29,29,30,31,31,32,35,37,37,39,38,41,41,43,43,44,43,43,41,38,34
RIOBRVTM_1_N001,32,30,29,29,29,31,32,34,34,36,38,40,43,43,45,46,48,45,45,43,42,39,36,34,33,31,30,29,29,30,31,31,32,35,37,37,39,38,41,41,43,43,44,43,43,41,38,34
RIODELL_6_N001,38,36,34,33,31,32,32,33,34,37,37,38,43,42,43,51,49,47,46,44,41,38,37,37,97,64,97,67,35,37,35,33,45,43,48,49,45,38,46,44,48,51,53,50,47,44,42,66
RIOHONDO_6_N001,34,33,31,31,31,33,34,37,37,40,45,48,47,50,50,52,54,49,49,48,46,43,39,36,35,33,33,31,31,32,33,33,34,39,46,45,50,51,53,59,66,57,49,49,49,44,40,36
RIOHONDO_6_N004,34,33,31,31,31,33,34,37,37,40,45,48,47,50,50,52,54,49,49,48,46,43,39,36,35,33,33,31,31,32,33,33,34,39,46,45,50,51,53,59,66,57,49,49,49,44,40,36
RIOHONDO_6_N007,34,33,31,31,31,33,34,37,37,40,45,48,47,50,50,52,54,49,49,48,46,43,39,36,35,33,33,31,31,32,33,33,34,39,46,45,50,51,53,59,66,57,49,49,49,44,40,36
RIOOSO_1_N033,34,32,31,31,31,33,34,36,33,34,34,37,39,40,42,45,46,43,42,41,39,38,32,35,35,33,32,31,31,32,33,33,33,35,31,33,36,33,38,37,40,41,42,40,40,37,32,36
RIPON_1_N001,34,32,31,31,31,33,34,36,34,36,36,37,39,40,42,44,45,43,43,41,39,37,34,36,35,33,33,31,31,33,33,33,34,36,34,35,37,35,39,39,41,41,42,41,40,38,34,36
RIVERROC_6_N001,42,41,39,39,39,41,42,43,44,46,57,61,69,66,68,64,67,64,70,68,69,64,61,43,43,41,39,38,38,41,38,37,37,37,62,55,60,66,67,63,67,67,69,68,71,65,65,41
RIVRBANK_1_N001,34,33,32,32,32,34,35,36,28,29,24,23,22,24,27,31,32,29,21,19,20,23,19,36,35,34,33,32,32,33,33,33,33,34,15,23,24,18,24,25,26,25,26,24,21,24,15,35
RIVRSIDE_6_N001,34,32,31,30,31,33,33,36,35,37,39,41,46,50,50,52,56,49,48,47,45,42,38,36,34,33,32,30,30,32,32,32,33,36,38,43,50,51,53,65,75,61,49,49,48,43,39,36
RNCHSECO_2_N107,33,32,30,30,31,33,34,35,32,34,33,34,35,36,38,40,41,39,38,36,34,33,30,35,34,33,32,30,31,32,32,33,33,35,29,32,34,31,35,35,37,37,38,36,35,34,29,35
RNCHSECO_2_N108,33,32,30,30,31,33,34,35,32,34,33,34,35,36,38,40,41,39,38,36,34,33,30,35,34,33,32,30,31,32,32,33,33,35,29,32,34,31,35,35,37,37,38,36,35,34,29,35
RNCHSECO_2_N109,33,32,30,30,31,33,34,35,32,34,33,34,35,36,38,40,41,39,38,36,34,33,30,35,34,33,32,30,31,32,32,33,33,35,29,32,34,31,35,35,37,37,38,36,35,34,29,35
RNCHSECO_2_N110,33,32,30,30,31,33,34,35,32,34,33,34,35,36,38,40,41,39,38,36,34,33,30,35,34,33,32,30,31,32,32,33,33,35,29,32,34,31,35,35,37,37,38,36,35,34,29,35
ROA-230_2_N101,33,31,30,30,30,32,32,35,35,36,39,42,40,44,47,45,51,48,47,45,44,41,37,35,33,32,31,30,30,31,31,32,32,36,39,43,47,48,49,54,59,53,47,47,47,42,39,35
ROADWAY_1_N001,34,32,31,30,31,33,34,36,35,36,39,40,45,49,48,51,55,49,47,46,45,42,38,36,35,33,32,30,30,32,32,33,33,35,37,42,49,51,53,64,74,61,49,49,47,43,39,36
ROBROY_1_N001,34,33,31,31,31,34,34,37,36,38,41,42,46,46,47,49,50,47,48,46,45,42,39,36,35,33,33,31,31,33,33,34,34,37,40,40,43,42,45,45,47,47,48,47,47,44,41,36
ROCKCK1_7_B1,33,32,30,30,31,33,34,35,32,33,33,33,35,35,37,38,39,37,37,36,34,33,30,35,34,33,32,30,31,32,32,33,32,34,29,31,33,30,34,33,35,35,37,35,35,35,30,35
ROCKCK2_7_B1,33,32,30,30,31,33,34,35,32,33,33,34,35,35,37,39,40,38,37,36,34,33,31,35,34,33,32,30,31,32,32,33,32,34,29,32,34,30,34,34,35,36,37,36,35,35,31,35
ROCKCRK_2_B1,33,32,30,30,31,33,34,35,32,33,33,34,35,35,37,39,39,38,37,36,34,33,31,35,34,33,32,30,31,32,32,33,32,34,29,32,34,30,34,34,35,35,37,36,35,35,31,35
ROCKET_1_N001,33,32,30,30,30,32,33,35,34,34,37,39,43,47,46,49,52,46,46,45,44,41,37,35,34,32,32,30,30,31,32,32,32,35,37,42,48,49,51,62,72,59,47,48,46,42,38,35
ROCKLIN_6_N001,34,32,31,31,31,33,34,36,33,35,35,36,37,38,40,42,43,41,40,39,37,36,32,36,35,33,32,31,31,32,33,33,33,36,31,33,36,33,37,37,39,39,41,39,38,37,32,36
ROCKLIN_6_N003,34,32,31,31,31,33,34,36,33,35,35,36,37,38,40,42,43,41,40,39,37,36,32,36,35,33,32,31,31,32,33,33,33,36,31,33,36,33,37,37,39,39,41,39,38,37,32,36
ROGH-RDY_6_N001,34,33,31,31,31,34,34,36,33,35,34,35,36,37,40,42,43,41,40,38,36,34,31,36,35,33,33,31,31,33,33,33,34,36,30,33,35,32,36,37,39,38,39,38,36,36,30,36
ROSE_6_N001,34,32,30,30,31,33,33,35,35,37,40,42,45,45,46,48,49,47,46,45,43,41,38,35,35,33,32,30,31,32,33,33,34,36,39,39,41,40,43,43,45,45,46,45,45,43,40,36
ROSECYN_6_N001,34,33,31,31,31,33,34,37,36,39,44,45,53,56,51,58,55,50,50,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,42,45,50,51,53,60,68,58,50,50,49,45,41,37
ROSECYN_6_N017,34,33,31,31,31,33,34,37,36,39,44,45,53,56,51,58,55,50,50,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,42,45,50,51,53,60,68,58,50,50,49,45,41,37
ROSEDAL_1_N001,32,30,29,29,29,31,32,34,34,36,39,40,44,44,45,47,48,46,45,44,43,40,37,34,33,31,31,29,29,30,31,32,32,35,37,37,39,38,42,41,43,43,44,43,44,41,38,34
ROSEVILL_2_N001,33,32,30,30,30,33,33,35,33,34,34,35,37,37,39,42,43,40,39,38,36,35,31,35,34,32,32,30,30,32,32,32,33,35,31,33,35,32,37,37,38,38,40,38,37,36,31,35
ROSSMOOR_2_N001,33,32,30,30,30,33,33,35,34,36,38,39,41,42,43,45,46,44,43,42,40,38,35,35,34,32,32,30,30,32,32,33,33,36,36,36,39,37,41,41,43,43,44,42,42,40,36,35
ROSSMOOR_2_N101,33,32,30,30,30,33,33,35,34,36,38,39,41,42,43,45,46,44,43,42,40,38,35,35,34,32,32,30,30,32,32,33,33,36,36,36,39,37,41,41,43,43,44,42,42,40,36,35
ROUNDMT_2_B1,32,31,29,29,30,32,32,34,33,34,36,37,39,39,41,43,44,41,41,40,38,36,34,34,33,32,31,30,30,31,31,32,32,34,34,34,37,35,38,38,40,40,41,40,39,38,34,34
RSNTAFE_6_N001,34,33,31,31,31,33,34,36,36,38,42,45,48,51,51,53,55,50,49,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,42,45,50,51,53,60,67,58,50,50,49,45,41,36
RSNTAFE_6_N008,34,33,31,31,31,33,34,36,36,38,42,45,48,51,51,53,55,50,49,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,42,45,50,51,53,60,67,58,50,50,49,45,41,36
RSNTAFE_6_N009,34,33,31,31,31,33,34,36,36,38,42,45,48,51,51,53,55,50,49,48,47,43,39,36,35,33,33,31,31,32,33,33,34,38,42,45,50,51,53,60,67,58,50,50,49,45,41,36
RSVTNRD_6_N001,34,33,31,31,31,34,34,36,36,38,41,42,46,46,47,48,50,47,48,46,44,42,39,36,35,33,33,31,31,33,33,33,34,37,40,40,43,42,45,45,47,47,48,47,47,44,40,36
RTRACK_1_N001,34,32,31,31,31,33,34,36,34,35,35,36,38,39,40,43,44,41,41,40,37,35,32,36,35,33,32,31,31,33,33,33,33,36,31,34,36,34,38,37,39,39,40,39,38,37,32,36
RUSSRCH_6_N001,39,37,35,35,33,34,35,37,37,39,40,41,46,45,46,54,53,50,49,48,46,43,39,40,98,65,98,68,36,39,37,36,48,46,50,50,47,42,49,47,52,53,54,52,51,48,44,67
RVRBANK_1_N001,34,32,31,31,31,33,34,36,32,34,33,33,34,36,38,41,41,39,38,37,34,33,29,36,35,33,32,31,31,33,33,33,33,36,28,31,34,30,35,35,37,37,38,36,35,34,29,35
RVRBANK_1_N005,34,32,31,31,31,33,34,36,32,34,33,33,34,36,38,41,41,39,38,37,34,33,29,36,35,33,32,31,31,33,33,33,33,36,28,31,34,30,35,35,37,37,38,36,35,34,29,35
SAFEWAY_1_N001,33,32,30,30,30,33,33,35,34,36,36,37,40,40,42,44,45,42,42,40,39,37,34,35,34,33,32,30,31,32,32,33,33,36,35,35,37,35,39,39,41,41,42,40,40,38,35,35
SALADO_1_N001,33,32,30,30,30,33,33,35,34,35,37,38,40,41,42,44,45,43,42,41,39,37,34,35,34,32,32,30,30,32,32,32,33,35,34,35,38,36,40,39,41,41,42,41,40,39,35,35
SALINAS_1_N001,33,32,30,30,31,33,34,36,36,37,40,41,44,44,46,47,49,46,46,45,43,41,38,35,35,33,32,31,31,32,32,33,33,36,39,39,42,41,44,44,46,46,47,45,45,43,40,35
SALINAS_1_N024,33,32,30,30,31,33,34,36,36,37,40,41,44,44,46,47,49,46,46,45,43,41,38,35,35,33,32,31,31,32,32,33,33,36,39,39,42,41,44,44,46,46,47,45,45,43,40,35
SALINAS_1_N033,33,32,30,30,31,33,34,36,36,37,40,41,44,44,46,47,49,46,46,45,43,41,38,35,35,33,32,31,31,32,32,33,33,36,39,39,42,41,44,44,46,46,47,45,45,43,40,35
SAMPSON_6_N010,34,32,31,30,31,33,34,36,36,35,33,44,20,28,50,27,54,50,49,47,46,42,38,36,35,33,32,30,31,32,32,33,34,37,41,45,50,51,53,60,67,57,49,49,49,44,40,36
SANARDO_6_N001,32,30,29,29,29,31,32,34,33,34,37,38,41,41,43,44,45,43,43,41,40,38,36,34,33,31,30,29,29,31,31,31,32,34,37,37,39,38,42,41,43,43,44,43,43,40,38,34
SANCRLS_6_N001,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,47,48,45,45,43,42,39,36,36,35,33,33,31,31,33,33,33,34,37,36,37,40,38,42,42,44,44,45,44,43,41,37,36
SANCRLS_6_N002,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,47,48,45,45,43,42,39,36,36,35,33,33,31,31,33,33,33,34,37,36,37,40,38,42,42,44,44,45,44,43,41,37,36
SANCRLS_6_N004,34,32,31,31,31,33,34,36,35,37,39,40,43,43,45,47,48,45,45,43,42,39,36,36,35,33,33,31,31,33,33,33,34,37,36,37,40,38,42,42,44,44,45,44,43,41,37,36
SANDCRK_6_N001,55,55,54,54,53,53,55,55,44,44,51,54,60,59,64,59,61,58,72,70,66,63,60,55,57,56,52,52,50,56,47,42,40,39,54,50,54,59,62,56,59,60,66,64,63,62,56,51
SANGER_1_N001,54,53,52,53,52,51,53,54,43,43,51,54,60,59,63,58,60,58,72,69,66,62,59,53,55,54,50,51,48,54,46,41,39,38,54,49,54,58,61,56,58,59,65,63,63,61,56,49
SANGERCO_7_B1,54,53,53,53,52,51,53,54,43,43,51,54,60,59,63,58,60,57,72,69,65,62,59,54,55,54,51,51,48,55,46,42,40,38,54,49,54,58,61,56,58,59,65,63,63,61,56,50
SANJOQN_6_N001,58,57,57,57,56,55,57,57,41,40,46,48,53,52,58,52,54,52,65,64,61,59,56,57,59,59,54,55,51,59,48,42,40,37,47,44,48,51,55,49,52,52,58,56,56,58,49,51
SANJOQN_6_N006,58,57,57,57,56,55,57,57,41,40,46,48,53,52,58,52,54,52,65,64,61,59,56,57,59,59,54,55,51,59,48,42,40,37,47,44,48,51,55,49,52,52,58,56,56,58,49,51
SANLUIS2_7_B1,33,32,30,30,30,32,33,35,35,36,39,41,44,44,45,46,48,45,45,44,43,40,37,35,34,32,32,30,30,32,32,32,33,35,38,38,40,40,43,42,44,44,45,44,44,42,39,35
SANLUIS2_7_B3,33,32,30,30,30,32,33,35,35,36,39,41,44,44,45,46,48,45,45,44,43,40,37,35,34,32,32,30,30,32,32,32,33,35,38,38,40,40,43,42,44,44,45,44,44,42,39,35
SANLUIS4_7_B1,33,32,30,30,30,32,33,35,35,36,39,41,44,44,45,46,48,45,45,44,43,40,37,35,34,32,32,30,30,32,32,32,33,35,38,38,40,40,43,42,44,44,45,44,44,42,39,35
